GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene symbol
FBgn0040660	1315.09298545513	-0.31685818599089	0.102869819924012	-3.08018606647651	0.00206871312928975	0.0223705466018571	chr2R	23377865	23383424	-	protein_coding	CG13551
FBgn0063494	1627.25690956397	0.338378619471088	0.110182875783532	3.07106360280409	0.00213297709751348	0.0230366852316968	chr2R	18406010	18406761	+	protein_coding	GstE6
FBgn0036857	463.044643450612	-0.370664684699759	0.120742060327653	-3.06988868414122	0.00214138566781225	0.0230986626087828	chr3L	19266472	19268913	-	protein_coding	Aldh7A1
FBti0063710	9.72493039547794	0.662752108358159	0.216132442251717	3.06641659832951	0.00216641237017602	0.023339518573341	chr2L	7232880	7233224	+	transposable_element	NA
FBgn0038651	2444.10240950726	-0.282734554709628	0.0922774686551016	-3.06396088698947	0.00218427465492269	0.0235026866165873	chr3R	18750435	18758873	-	protein_coding	Epg5
FBgn0022702	339.880263073446	0.558110386433196	0.182247037180772	3.06238386679286	0.00219581661854632	0.0235806434688602	chr3L	1752327	1755934	-	protein_coding	Cht2
FBgn0063491	1052.72010758885	0.377321837976263	0.123218134173504	3.06222651809478	0.00219697129070643	0.0235806434688602	chr2R	18409047	18409835	+	protein_coding	GstE9
FBgn0039525	350.992970447354	0.409211185277554	0.133817141372088	3.05798779649397	0.00222828650300497	0.0238871208643074	chr3R	27559378	27561319	-	protein_coding	CG5646
FBgn0283531	28.0040842113549	-0.711306559942605	0.232690960144828	-3.05687234046343	0.00223659508008693	0.023946514898307	chr2L	2815969	2830248	-	protein_coding	Duox
FBgn0033890	1145.96987291892	-0.359943035250499	0.117932579458199	-3.05210855985797	0.0022723990022698	0.0242997821614784	chr2R	13980361	13983317	-	protein_coding	Ctf4
FBgn0267470	62.2161975614369	0.655335259217036	0.214852571524454	3.05016251175028	0.00228717570666575	0.0244276012819326	chr3L	3555630	3556299	-	ncRNA	lncRNA:CR45820
FBgn0022213	3037.64842606024	0.271643297430395	0.0891124761041896	3.04831948685605	0.0023012512383849	0.024547625725361	chr2L	16821155	16825207	-	protein_coding	Cse1
FBgn0086370	1034.66961037354	-0.301165815622716	0.0989292999779717	-3.04425297348486	0.00233258905917397	0.0248512659494015	chr3R	16186998	16197584	+	protein_coding	sra
FBgn0261983	1076.88718448138	-0.302829688810476	0.0996133402518145	-3.04005154374853	0.00236537663625524	0.0251695858305586	chr2L	11106942	11110851	+	protein_coding	l(2)gd1
FBgn0025693	877.752017872659	-0.325787855057907	0.107189153952762	-3.03937332317672	0.00237070879155773	0.0251953338522923	chr2R	5774775	5782858	-	protein_coding	ZnT41F
FBgn0035539	20.9362968042892	0.705196668726138	0.232220644161213	3.03675270247107	0.00239141563085717	0.025377860688206	chr3L	4384441	4403181	+	protein_coding	slow
FBgn0004861	417.69296081001	-0.38961852303343	0.12831346761328	-3.03645852832602	0.00239375035505446	0.025377860688206	chrX	2126209	2138371	-	protein_coding	ph-p
FBgn0028717	1401.17819379634	-0.282318259663989	0.0930286803181836	-3.03474432506602	0.00240739674921275	0.0254912965452135	chr3R	25888541	25893270	+	protein_coding	Lnk
FBgn0000147	383.984605355886	0.415985706511721	0.137245002618955	3.0309716097034	0.00243768167411483	0.0257175416619114	chr3R	11963123	11964826	+	protein_coding	aurA
FBgn0265011	63.2165944881995	-0.648093991410759	0.213807408435466	-3.03120455999715	0.00243580164685609	0.0257175416619114	chr2R	8992944	9006587	-	protein_coding	Np
FBgn0028491	173.598966399847	0.513857371963536	0.169501718380373	3.03157618030991	0.00243280522885767	0.0257175416619114	chrX	3868972	3880379	+	protein_coding	CG2930
FBgn0016694	1267.99065378548	-0.445919405697055	0.147215605192161	-3.02902267130577	0.002453462705889	0.0258525041031008	chr3L	7811457	7867369	-	protein_coding	Pdp1
FBgn0052185	22.7159786625568	0.706949306312106	0.233525802274983	3.0272856336434	0.00246760666107269	0.0259383538577641	chr3L	17494879	17495300	+	protein_coding	edin
FBgn0023537	1757.02649427189	-0.328795039011726	0.108608048341361	-3.02735427100491	0.00246704636357084	0.0259383538577641	chrX	490786	493495	-	protein_coding	CG17896
FBgn0031399	757.581093965399	-0.324067730416995	0.107104523256334	-3.02571469966214	0.00248046231194143	0.026041844005589	chr2L	2217289	2220625	+	protein_coding	mio
FBgn0262782	2686.29886446921	0.314488515214537	0.104089449515212	3.02132941118666	0.0025166740401792	0.0263811856931434	chr2L	10393773	10396332	-	protein_coding	Mdh1
FBgn0041627	508.482252773936	0.356701313152564	0.118071429104558	3.0210637396172	0.00251888329471003	0.0263811856931434	chr2L	15768629	15771159	-	protein_coding	Ku80
FBgn0001942	57212.3383946532	-0.265151262779617	0.087782229454046	-3.02055740015607	0.00252309879299158	0.026393382899843	chr2L	5981763	5985909	+	protein_coding	eIF4A
FBgn0027620	2019.887862875	-0.290365811054149	0.0962120345036947	-3.01797807885456	0.00254467311124608	0.0265228519101082	chr3R	31793980	31799799	+	protein_coding	Acf
FBgn0037539	558.218507578077	-0.370498785067418	0.122750246964316	-3.01831396864826	0.00254185409186762	0.0265228519101082	chr3R	8010906	8013201	-	protein_coding	CG10435
FBgn0029861	647.63897648204	0.341246144330401	0.113053668769033	3.01844378909597	0.00254076531443087	0.0265228519101082	chrX	6295388	6298970	+	protein_coding	CG3815
FBgn0033717	5735.01120330046	-0.28673446441947	0.0950515165772707	-3.01662166732894	0.00255608616668375	0.0265918788256262	chr2R	12339609	12344617	-	protein_coding	CG8839
FBgn0034564	318.736937271663	0.404814007939696	0.13420165036334	3.01646072789489	0.00255744343809051	0.0265918788256262	chr2R	20977055	20977600	+	protein_coding	CG9344
FBgn0035148	1031.3034596342	0.311179495982598	0.103183577348949	3.01578510822746	0.00256314842317292	0.0266192040922796	chr3L	651541	652881	-	protein_coding	CG3402
FBgn0036746	1550.90184537869	-0.388731225908148	0.129107802664114	-3.0109042047557	0.00260471013181421	0.0270184020987107	chr3L	17659817	17669234	-	protein_coding	Crtc
FBgn0053460	1903.15766743242	-0.374636627889978	0.124515757701662	-3.00874873032218	0.00262325973984105	0.0271782275561257	chr2R	15694091	15695232	+	protein_coding	CG33460
FBgn0037672	131.022925101665	0.544992075301881	0.181161995421541	3.00831349331163	0.00262701993071346	0.0271846284935432	chr3R	9262653	9264142	-	protein_coding	sage
FBgn0029893	2125.25724468673	-0.329275561609302	0.109525630331179	-3.00637906044139	0.00264379197650007	0.0273255010617708	chrX	6689295	6695007	-	protein_coding	CG14442
FBgn0037917	666.601734061659	-0.344985759197805	0.11479168221933	-3.00532018111424	0.00265301413794998	0.0273880970255433	chr3R	11581575	11585305	+	protein_coding	wkd
FBgn0034914	3104.21800863052	0.286162993222799	0.0954283918022745	2.99871964536217	0.00271116655891375	0.027955067820218	chr2R	23845000	23847024	+	protein_coding	CG5554
FBgn0039006	618.817394897262	0.329820478560572	0.110036126558099	2.99738357644229	0.0027230784773742	0.0280111199854509	chr3R	22698318	22700307	+	protein_coding	Cyp6d4
FBgn0031771	1808.71784474102	-0.284675539489697	0.0949731113770462	-2.99743301406148	0.0027226368584537	0.0280111199854509	chr2L	6060841	6062757	-	protein_coding	ND-51
FBgn0000578	6154.77236197686	-0.311891398455842	0.104267830049173	-2.99125241513853	0.00277835733153488	0.0285458067400336	chr2R	19141631	19163705	+	protein_coding	ena
FBgn0030884	79.8653109580794	0.585636597144002	0.195833432776457	2.99048323282217	0.00278536420574193	0.0285838502299803	chrX	17911461	17924163	+	protein_coding	CG6847
FBgn0033458	41.3510800484707	0.681575660700838	0.228239775977748	2.9862264707414	0.00282443387133826	0.028911751477203	chr2R	9871469	9873646	+	protein_coding	Lime
FBgn0033302	861.433051262674	-0.305995143700928	0.102479635890308	-2.98591169887117	0.00282734270601246	0.028911751477203	chr2R	8564186	8567202	-	protein_coding	Cyp6a14
FBgn0031973	1230.35228107496	-0.305511251958718	0.102306367500079	-2.98623887666113	0.00282431928313141	0.028911751477203	chr2L	8004547	8007210	-	protein_coding	Spn28Dc
FBgn0034523	303.804587979973	0.421577322833047	0.141500034703641	2.97934430698906	0.00288865988169744	0.029503892132898	chr2R	20586221	20587238	-	protein_coding	Nnf1a
FBgn0020249	992.792515445716	0.326235926739991	0.109667449542409	2.9747744485827	0.00293204045494687	0.0299116532732846	chr3R	8356977	8359964	+	protein_coding	stck
FBgn0030685	2139.254420108	-0.291331216819122	0.0980221256367999	-2.97209650297309	0.00295773701009692	0.0301382601582432	chrX	15751673	15760733	-	protein_coding	Graf
FBgn0002945	56.4965815904152	-0.668234420966884	0.224889108217118	-2.97139521902386	0.00296450013430847	0.0301716360728265	chr3L	19003740	19045449	-	protein_coding	nkd
FBgn0030960	250.954274827121	-0.414104638093296	0.139419297497026	-2.97021033334449	0.00297595914194034	0.0302526704311702	chrX	18791667	18793517	+	protein_coding	Atg101
FBgn0038349	2263.99442297182	-0.322231095016433	0.108546637662128	-2.96859582163603	0.00299163810717928	0.0303763629873333	chr3R	15542747	15548188	-	protein_coding	AOX3
FBgn0026418	8682.33609593133	-0.251281925908657	0.0846688611453865	-2.96781983965954	0.0029992006635257	0.0304174501056985	chr3L	14037018	14043686	+	protein_coding	Hsc70Cb
FBgn0086253	701.350930961388	0.330640508797162	0.111437813533279	2.96704052523807	0.00300681324615484	0.0304589477663765	chr3R	22749013	22750597	-	protein_coding	rumi
FBgn0030485	333.82141003961	0.432167341833865	0.14575728729441	2.96497931496862	0.00302703282133085	0.0306279075290447	chrX	13409368	13413074	-	protein_coding	CG1998
FBgn0053181	350.816650901788	-0.462234058888486	0.155917521463732	-2.96460625174833	0.00303070563657715	0.0306292458668562	chrX	8489347	8517029	+	protein_coding	CG33181
FBgn0004687	2642.92542466609	-0.261769351488251	0.0883825640490842	-2.96177593742216	0.00305870281029937	0.0308761237011666	chrX	5619135	5622539	-	protein_coding	Mlc-c
FBgn0063923	141.25596572882	-0.501285707343982	0.169394796945449	-2.95927452544728	0.00308364264943291	0.0310915997205642	chr3L	216624	218058	+	protein_coding	Kaz1-ORFB
FBgn0026323	1660.22256548612	-0.298596769952071	0.100990977766656	-2.95666777919501	0.00310982988888952	0.0313191366342063	chrX	20515907	20524928	-	protein_coding	Tak1
FBgn0031220	2695.58342450028	0.278928141247572	0.094570124959698	2.94943187784133	0.00318358749024324	0.0320246690442957	chr2L	116969	121754	-	protein_coding	CG4822
FBgn0036354	1102.21430891726	-0.343457914614204	0.116479273130629	-2.94866121141591	0.00319153633579679	0.0320673412787202	chr3L	13388298	13390006	-	protein_coding	Poc1
FBgn0035262	337.361572583182	-0.446165190115756	0.151424510558157	-2.94645291222124	0.00321441355901297	0.0322597351496766	chr3L	1720615	1723153	-	protein_coding	CG18171
FBgn0040765	1585.682286814	0.385968515502196	0.131036288748987	2.94550860061029	0.00322424183791032	0.0323208761758543	chr2R	10977955	11116378	-	protein_coding	luna
FBgn0026409	8775.97735090163	-0.31682609358135	0.107706871337742	-2.94155878493454	0.00326564853038442	0.0326980618476338	chr3L	14537650	14540441	+	protein_coding	Mpcp2
FBgn0260746	1124.45074820934	0.350871367079157	0.11954594499573	2.93503361483059	0.00333511555764951	0.0333417547370614	chr3R	11999277	12003516	+	protein_coding	Ect3
FBgn0034644	1385.11454172408	-0.318613540210473	0.108590517142686	-2.93408253864213	0.0033453523421303	0.0333417547370614	chr2R	21646176	21657935	+	protein_coding	CG10082
FBgn0004456	3769.44256648923	-0.289581964250918	0.0986924451030536	-2.93418573172992	0.00334424025453986	0.0333417547370614	chrX	13214408	13258490	-	protein_coding	mew
FBgn0031990	4048.09782270228	-0.276220137501163	0.0941260357177318	-2.93457740353053	0.00334002236307817	0.0333417547370614	chr2L	8134246	8159638	-	protein_coding	PAPLA1
FBgn0039094	15.8274532456073	-0.681677763429496	0.232588875503314	-2.93082703097631	0.00338060954968886	0.0336543765412639	chr3R	23602506	23605495	-	protein_coding	CG10184
FBgn0038453	913.560246502082	0.301807746639484	0.103036252403275	2.92914134200294	0.00339899823458808	0.0337985445142775	chr3R	16643604	16645171	+	protein_coding	Arl6IP1
FBgn0035769	623.783096375278	-0.326980334407131	0.111859000472389	-2.92314729280852	0.00346512556554186	0.0343833404295495	chr3L	7353577	7356713	-	protein_coding	CTCF
FBgn0031968	74.5687604214653	0.5732796250126	0.196121068286279	2.92309046662841	0.00346575804584062	0.0343833404295495	chr2L	7983945	7986785	+	protein_coding	CG7231
FBgn0085334	50.0722395600221	-0.680048986907459	0.232860768473993	-2.92041030081634	0.00349570813173453	0.0346407457590325	chr3R	4242784	4243146	-	protein_coding	CG34305
FBgn0026143	305.271240058664	-0.393184455381764	0.134704881431103	-2.91885825669106	0.00351315927866728	0.0347738454459389	chrX	1028290	1030556	-	protein_coding	Cdc45
FBgn0031097	91.2846099237588	-0.538867370296116	0.18479705898263	-2.9159953803527	0.00354555750579201	0.0350544205515505	chrX	20239854	20243209	+	protein_coding	obst-A
FBgn0035295	526.102463003192	0.335129635026321	0.115042852239823	2.9130852417297	0.00357876895510907	0.0353423861080463	chr3L	1947564	1950262	+	protein_coding	Cnb
FBgn0020633	342.100767869604	0.381204468348992	0.130889866858253	2.91240626565704	0.00358655825331044	0.0353789229753576	chr3L	8891595	8894310	+	protein_coding	Mcm7
FBgn0010551	3318.79972440148	0.271250245560829	0.0931841234277099	2.91090623148115	0.00360382152920011	0.0355087244295104	chr2R	18819466	18822250	+	protein_coding	Phb2
FBgn0030051	32.649599379518	0.663984817674091	0.228207865777336	2.90956148865589	0.00361936183022588	0.0356212732574336	chrX	8571098	8573593	-	protein_coding	spirit
FBgn0004066	2837.87199062672	0.331609337595768	0.114002073180055	2.90880093971646	0.00362817794807556	0.0356674629872746	chrX	16276269	16277587	+	protein_coding	Prosalpha4
FBgn0036702	3074.38693227903	0.251213041492876	0.0864055848474377	2.90737041982218	0.00364481315489793	0.035790327585723	chr3L	17238612	17242128	-	protein_coding	CG6512
FBgn0004865	61.8081392080826	-0.594546752153351	0.204850332759489	-2.90234701669437	0.00370378011439719	0.0363281199202382	chr3L	21226608	21266503	+	protein_coding	Eip78C
FBgn0038484	26.5156491197401	-0.678228403727157	0.234076703140577	-2.89746221912498	0.00376195046248339	0.0367844212426031	chr3R	17136110	17137195	+	protein_coding	CG5246
FBgn0014141	23398.9156237913	-0.373472555989766	0.128883524599859	-2.8977525028841	0.00375847056307292	0.0367844212426031	chr3R	17091532	17125389	-	protein_coding	cher
FBgn0011659	567.705228548924	-0.328152128587392	0.113258624115155	-2.89736990141913	0.00376305777363354	0.0367844212426031	chr2R	8170273	8172401	+	protein_coding	Mlh1
FBgn0035287	57.4868471701366	-0.606935767040837	0.209612008593115	-2.89552001869789	0.00378530885303356	0.0369601657873514	chr3L	1876550	1883041	-	protein_coding	CG13937
FBgn0028399	3082.93542003677	-0.303545770917341	0.104872591328227	-2.89442424443689	0.00379854555833709	0.0370475959697567	chr3L	16412721	16415386	+	protein_coding	TMS1
FBgn0261283	16470.4297130761	-0.277936215237906	0.0962597163077866	-2.88735751463485	0.00388492520038335	0.037805150297913	chr3L	19793934	19798979	+	protein_coding	SREBP
FBgn0033204	334.981136592644	-0.377917047790121	0.130886944913938	-2.88735479339526	0.00388495880416653	0.037805150297913	chr2R	7663785	7665269	+	protein_coding	CG2065
FBgn0030077	396.130220044476	-0.371907478252456	0.128842239549617	-2.88653379165483	0.00389510917671006	0.0378613365030547	chrX	9054697	9067983	-	protein_coding	CG15365
FBgn0026380	1157.5218253136	0.315352193777755	0.109315582082663	2.88478721669605	0.00391678295787378	0.0380292809972683	chr3R	9005312	9006226	-	protein_coding	Prosbeta3
FBgn0034139	28.0329414141838	0.665475539603158	0.230929762666868	2.88172270182061	0.00395507631683926	0.0383580327544579	chr2R	16572081	16574154	+	protein_coding	CG4927
FBgn0030403	1054.30427157719	-0.307783907319373	0.106842208702632	-2.8807332893689	0.00396751215959333	0.0384355517274825	chrX	12592554	12595624	-	protein_coding	CG1824
FBgn0031304	1594.95809446959	-0.279702623225526	0.0971643415761966	-2.87865505686757	0.00399374897904646	0.0386464456574171	chr2L	1129315	1132411	+	protein_coding	TBC1D23
FBgn0033032	293.860637600177	0.385671808079505	0.134007720077454	2.87798201369738	0.00400227957703378	0.0386857213641555	chr2R	5671740	5672800	+	protein_coding	kune
FBgn0016754	884.166292711488	-0.325565467405424	0.113166431345683	-2.87687314633911	0.00401637018757606	0.0387761300800671	chr3R	23894173	23922973	-	protein_coding	sba
FBgn0034643	1287.32817402269	-0.284285137843149	0.0988408924223445	-2.87618950897778	0.00402507973782225	0.0387761300800671	chr2R	21634678	21638399	+	protein_coding	CG10321
FBgn0062978	19.2744558884361	-0.67346002983458	0.234150021902594	-2.87619033456567	0.0040250692094878	0.0387761300800671	chr2L	16704285	16716195	-	protein_coding	CG31808
FBgn0053056	349.807664248271	-0.420713862106846	0.146344240768942	-2.87482349764004	0.00404253411969391	0.0389009595878443	chr3L	21198260	21203232	-	protein_coding	CG33056
FBgn0028690	1741.24609181965	0.256666292855512	0.0893154006736321	2.87370700819445	0.00405685120027278	0.0389953552595109	chr3R	5789492	5791569	+	protein_coding	Rpn5
FBgn0060296	92.1815499788138	0.536914800675052	0.187013340743927	2.87099732318155	0.00409178989894407	0.0392005253773701	chr2R	24921504	24928275	-	protein_coding	pain
FBgn0034390	83.5040271757347	0.589794980227812	0.205417529701084	2.87120082247148	0.00408915652410472	0.0392005253773701	chr2R	18775668	18776978	-	protein_coding	CG15093
FBgn0016032	441.345699566993	0.434774525565804	0.151412556031083	2.87145621844302	0.00408585375875879	0.0392005253773701	chr2R	7049237	7051964	+	protein_coding	lbm
FBgn0040373	83.1861108486829	0.556567272036494	0.193964539508202	2.86942795547925	0.00411215000035355	0.0393520018286046	chrX	243953	245856	-	protein_coding	CG3038
FBgn0031540	215.276087912569	-0.432379395328323	0.150930179183854	-2.86476434114363	0.00417319681747722	0.0398920725613209	chr2L	3467341	3470004	-	protein_coding	Pif1
FBgn0030588	188.511954953215	0.473446095402826	0.165301183339869	2.86414220295927	0.00418140248206442	0.0399263938988292	chrX	14851004	14853269	-	protein_coding	CG9521
FBgn0031048	896.237442540026	0.330699314143488	0.115799600037291	2.85578977852249	0.00429299275761855	0.0409016303371785	chrX	19641190	19642869	-	protein_coding	CG12237
FBgn0020545	1336.12135210934	-0.303736271242809	0.106355150250487	-2.85586800947065	0.00429193516560444	0.0409016303371785	chr2L	852767	854539	+	protein_coding	kraken
FBgn0034418	1020.09400451441	0.274554880101719	0.0961843743890218	2.85446447872364	0.00431094522719898	0.0410274886254108	chr2R	19133726	19137169	-	protein_coding	CG15118
FBgn0025390	182.629632808016	0.529165897820129	0.185420873000827	2.853863695366	0.004319105820189	0.0410599829125879	chrX	1523553	1668788	-	protein_coding	Mur2B
FBgn0261931	1264.36013507974	0.298749699894427	0.104716480473043	2.85293870214951	0.00433169762392803	0.0411344853398479	chrX	9608945	9623243	+	protein_coding	CG42797
FBgn0032805	196.799110948984	0.475769794724208	0.166815180496694	2.85207733077767	0.00434345326966688	0.041200892802509	chr2L	19545375	19546959	-	protein_coding	CG10337
FBgn0004870	91.8925909941889	0.548933592591116	0.192508823692265	2.85147237442276	0.00435172674923132	0.0412341600302302	chr3L	1036368	1101089	-	protein_coding	bab1
FBgn0025571	1809.88393197647	-0.273282059595507	0.095912115816578	-2.84929653849082	0.00438160206214159	0.0414264911908053	chr3R	17540420	17545148	+	protein_coding	SF1
FBgn0030412	1284.83995679499	-0.285762491188652	0.100291318116421	-2.84932431396436	0.00438121952247229	0.0414264911908053	chrX	12631604	12653442	+	protein_coding	Tomosyn
FBgn0261053	98.0340111340055	0.525957330541778	0.184685373692952	2.84785589689526	0.00440148495833514	0.0415690462604338	chr3R	10827078	10849030	+	protein_coding	Cad86C
FBgn0036893	163.636681120974	0.442963995106303	0.155665070977991	2.8456222858687	0.00443247367767872	0.04181606301592	chr3L	19612454	19613489	+	protein_coding	PIG-F
FBgn0264699	49.6282017788759	0.63225155804071	0.222452095944003	2.84219195758831	0.00448045057110874	0.0421766897613293	chr3L	23784230	23787405	+	protein_coding	CG43968
FBgn0085450	1350.39404321923	-0.391725260204528	0.137818030510875	-2.84233680275686	0.00447841527641934	0.0421766897613293	chr2L	7891186	7984196	-	protein_coding	Snoo
FBgn0036101	216.150246632685	-0.439699435758188	0.154728296786135	-2.84175192832337	0.00448663879230521	0.0421890349915569	chr3L	10694359	10696877	-	protein_coding	NijA
FBgn0034447	1057.00463031364	-0.306148299418668	0.107841384558538	-2.83887582371019	0.00452727712266705	0.042496131224612	chr2R	19452503	19455527	+	protein_coding	CG7744
FBgn0263200	607.361219640689	-0.324381847741676	0.114269423166402	-2.83874582327507	0.00452912183436507	0.042496131224612	chr2L	6666263	6668033	-	protein_coding	Galt
FBgn0004133	1166.07677938789	-0.293194104905449	0.1034078474232	-2.83531774629776	0.00457801277712951	0.0429083299403547	chr2R	7580487	7587079	-	protein_coding	blow
FBgn0250732	1125.98397421757	-0.289486704251508	0.102123360783747	-2.83467663059499	0.00458720919625504	0.0429479943255437	chr3R	7145879	7150968	-	protein_coding	gfzf
FBgn0003575	909.300679061438	-0.315040637799776	0.111182567094777	-2.83354347747001	0.00460350452564608	0.0430074704658361	chrX	635889	643760	+	protein_coding	su(sable)
FBgn0260632	1985.3880912965	-0.280512749960698	0.0989964659452914	-2.83356327200325	0.00460321942069457	0.0430074704658361	chr2L	17436829	17450364	-	protein_coding	dl
FBgn0261789	990.730331211633	0.303552790908175	0.107188486173921	2.83195333513375	0.00462645999976094	0.0431753025436159	chr3R	6344999	6345911	-	protein_coding	SmD2
FBgn0039467	931.151044630638	-0.329850679342528	0.11653911820098	-2.83038592049132	0.00464918876813187	0.0433406595184362	chr3R	26978540	26985706	+	protein_coding	CG14253
FBgn0036199	501.096790229685	-0.334206332868786	0.118098875292278	-2.82988582271993	0.00465646183326511	0.0433617344667131	chr3L	11720933	11728118	+	protein_coding	Bmcp
FBgn0035167	102.132785917023	0.554686126667715	0.196241021568824	2.8265554379678	0.00470515988541416	0.0437681055577612	chr3L	841450	843701	+	protein_coding	Gr61a
FBgn0250757	85.5657350735483	0.561274897916608	0.198736122243745	2.82422184542887	0.00473955670013499	0.0440407142995357	chr3R	25907021	25921046	+	protein_coding	CG42235
FBgn0000244	487.16170347573	-0.374455705729174	0.132627735709665	-2.82335895825662	0.00475233306143991	0.0441120529125715	chr3R	9528237	9533011	-	protein_coding	by
FBgn0035204	569.143307454531	-0.331288653705023	0.117356856520486	-2.82291690087313	0.00475889046365016	0.0441255749207262	chr3L	1304849	1307418	-	protein_coding	CG2277
FBgn0037757	974.446049820275	0.295519436475857	0.104780762445885	2.82035966887033	0.00479698496470723	0.0444038780338617	chr3R	9793294	9797754	+	protein_coding	CG8516
FBgn0011236	1961.33191339922	-0.308520940267538	0.109396306448119	-2.82021349974785	0.00479917072727554	0.0444038780338617	chr2R	23870272	23877442	+	protein_coding	ken
FBgn0040070	3829.76335996191	0.297759357138848	0.105633216432296	2.8188042284	0.00482029076363455	0.0445516403805582	chr2L	9613165	9616404	+	protein_coding	Trx-2
FBgn0017551	276.446297152448	0.384517024657167	0.136617064111752	2.8145607370294	0.00488439467561109	0.0450959427307487	chr2L	6852314	6853866	+	protein_coding	Rca1
FBgn0030612	388.6183568521	-0.426919538671376	0.152071609595474	-2.80735858459725	0.00499496056919873	0.0460185344879001	chrX	15086124	15088629	+	protein_coding	CG5599
FBgn0265523	23254.7286176641	-0.344110060952844	0.122559733884528	-2.80769262502686	0.00498978281867109	0.0460185344879001	chrX	12684202	12742618	-	protein_coding	Smr
FBgn0029895	132.923294534903	0.531270041788128	0.189277273347065	2.80683482170612	0.00500308886968685	0.0460443849060222	chrX	6699507	6719389	+	protein_coding	CG14441
FBgn0262945	144.756493236593	0.578665730371776	0.206267982197397	2.80540743263779	0.00502530133359895	0.0461996618883789	chrX	5831897	5832215	-	ncRNA	lncRNA:CR43264
FBgn0030243	1894.71889096764	-0.279491155210832	0.0996954534457447	-2.80344936053613	0.00505591712928865	0.0464317824686582	chrX	10857654	10866246	+	protein_coding	CG2186
FBgn0261989	16.9993690299759	0.641390842918335	0.228875015937855	2.8023628541985	0.00507297804632098	0.0465390594684229	chr2R	13570594	13572759	-	protein_coding	CG42807
FBgn0259228	6476.12475527679	-0.270619290256323	0.0966834364028323	-2.79902432438154	0.00512572760202571	0.0469731668274623	chrX	6780789	6803593	-	protein_coding	C3G
FBgn0039385	669.570898598278	0.297265382833772	0.106359740467403	2.79490511661109	0.0051914949696436	0.0474752885648909	chr3R	25893494	25895026	+	protein_coding	CG5913
FBgn0000547	335.230359476307	0.440610941324017	0.157635551428983	2.79512417934807	0.00518797830365385	0.0474752885648909	chr2L	4031376	4115749	+	protein_coding	ed
FBgn0002773	40.3710681252022	-0.632031548444285	0.226174039505207	-2.79444780588859	0.00519884322944115	0.0474922838203753	chr3R	30171437	30174551	-	protein_coding	Mlc2
FBgn0038145	6145.76978720882	-0.268748699764883	0.0962768454810677	-2.79141571809943	0.00524780226989052	0.0476457822688251	chr3R	13382105	13385283	+	protein_coding	Droj2
FBgn0083983	98.9169217002164	0.547322279311894	0.195982154696098	2.79271487835515	0.00522677399010873	0.0476457822688251	chr2R	16098947	16099337	+	protein_coding	mRpL34
FBgn0033541	23.6375270650942	0.650699600596697	0.233111958019384	2.79136088137782	0.00524869153880364	0.0476457822688251	chr2R	10648887	10649830	+	protein_coding	CG12934
FBgn0035023	1147.72835342553	-0.331842149034486	0.118857415886473	-2.79193474432798	0.00523939213221829	0.0476457822688251	chr2R	24537420	24558961	+	protein_coding	ITP
FBgn0034417	194.263850879599	-0.433656713380354	0.155344218593054	-2.79158579127028	0.00524504511534816	0.0476457822688251	chr2R	19122230	19129300	-	protein_coding	CG15117
FBgn0032202	498.512186286559	-0.410952203384857	0.147183399675644	-2.79210973717481	0.00523655934911411	0.0476457822688251	chr2L	10264124	10265229	+	protein_coding	REPTOR-BP
FBgn0020887	1070.3564873063	-0.297755265903949	0.106683852868026	-2.79100592919426	0.00525445097373801	0.0476480664295676	chr3L	19918241	19923462	-	protein_coding	Su(z)12
FBgn0263197	4719.43393969431	-0.270075687965642	0.0967835315306007	-2.79051284546535	0.00526246119779045	0.0476707348922357	chr2R	17519023	17535866	-	protein_coding	Patronin
FBgn0260768	162.019654491414	0.438625954902027	0.157221526381555	2.78985941045721	0.00527309334885606	0.0477170821767299	chr2R	22661933	22663241	+	protein_coding	CG42566
FBgn0052251	1121.48689851784	-0.387709529546581	0.139157769816753	-2.78611485407627	0.00533439672468539	0.0482213856481226	chr3L	4313482	4318608	+	protein_coding	Claspin
FBgn0010909	14820.6819821596	-0.261445742758135	0.0938768411287735	-2.7849865804443	0.00535299384209704	0.0483389871899598	chr3L	2554846	2586540	-	protein_coding	msn
FBgn0033663	19566.7460264896	0.241919839356275	0.0868773006486448	2.78461505537176	0.00535913041999017	0.0483439387521741	chr2R	11887567	11890979	-	protein_coding	ERp60
FBgn0041171	2379.23054571232	-0.257693717439827	0.092587391054604	-2.78324850181653	0.00538175684100282	0.0484974775328285	chr3L	4246342	4254306	-	protein_coding	ago
FBgn0003308	239.311921376706	-0.440702197807849	0.158625634560217	-2.77825333231718	0.00546519906296664	0.0491981655501815	chr3R	13032527	13038020	+	protein_coding	ry
FBgn0032603	244.393770655315	-0.409211344696257	0.147356569664938	-2.77701459545869	0.00548607153858436	0.0493347244077893	chr2L	16791567	16793444	+	protein_coding	CG17928
FBgn0027550	218.352681570917	-0.411911074159385	0.148348802159752	-2.7766390301946	0.00549241393940128	0.0493404703943515	chr2L	10761115	10764971	+	protein_coding	CG6495
